,Row.names,baseMean,log2FoldChange,lfcSE,pvalue,padj,significant
9268,ENSG00000156398,45.5324974,-0.046883355,0.096452761,0.471781392,0.669530016,unchanged
9269,ENSG00000156411,472.8284759,0.110536877,0.084585098,0.093561235,0.25228542,unchanged
9270,ENSG00000156413,0.190926903,-0.000250049,0.128677547,0.871809953,NA,unchanged
9271,ENSG00000156414,75.34321269,0.128971028,0.139788671,0.106799984,0.273137209,unchanged
9272,ENSG00000156427,0.057529798,-0.001078687,0.128698373,0.974702537,NA,unchanged
9273,ENSG00000156453,20.24118801,-0.095675638,0.150611358,0.125019707,0.301296701,unchanged
9274,ENSG00000156463,3.238699714,-0.101229302,0.176959507,0.043837743,NA,unchanged
9275,ENSG00000156466,0.015217649,-0.000203205,0.128696522,0.969192521,NA,unchanged
9276,ENSG00000156467,513.2605643,0.201988301,0.109925568,0.013049344,0.07466555,unchanged
9277,ENSG00000156469,67.03530394,0.272606287,0.084780085,0.000172951,0.004800318,upregulated
9278,ENSG00000156471,358.2661923,0.070455837,0.063158237,0.200553721,0.401129655,unchanged
9279,ENSG00000156475,148.849854,-0.056801321,0.099317521,0.394651103,0.602046281,unchanged
9280,ENSG00000156482,6123.528802,0.076512633,0.090294471,0.249609046,0.459053788,unchanged
9281,ENSG00000156500,89.28910632,0.013820309,0.069574727,0.811701772,0.900528922,unchanged
9282,ENSG00000156502,158.6453164,0.000733166,0.067756504,0.990441059,0.995114307,unchanged
9283,ENSG00000156504,241.1913342,0.059341571,0.091545178,0.373155224,0.580319265,unchanged
9284,ENSG00000156508,142928.9315,0.052700299,0.070943654,0.370398565,0.578306435,unchanged
9285,ENSG00000156509,5.40564888,-0.010490863,0.118538068,0.821539618,0.906488465,unchanged
9286,ENSG00000156510,20.56760369,0.058126767,0.122559102,0.334693187,0.545714181,unchanged
9287,ENSG00000156515,1332.156331,0.038587417,0.102190826,0.56223228,0.740353628,unchanged
9288,ENSG00000156521,150.2762387,-0.147870997,0.088497326,0.032456035,0.13185324,unchanged
9289,ENSG00000156531,461.1820846,0.080329387,0.064992583,0.149257849,0.336846223,unchanged
9290,ENSG00000156535,79.32832488,0.022605777,0.111947026,0.680391722,0.820751422,unchanged
9291,ENSG00000156564,4.537196454,-0.028732725,0.124971235,0.4812709,NA,unchanged
9292,ENSG00000156574,0.288280035,0.004904929,0.128635264,0.655166777,NA,unchanged
9293,ENSG00000156575,0.089342897,-0.000944913,0.128693539,0.990825707,NA,unchanged
9294,ENSG00000156587,1442.659339,0.012037235,0.099681103,0.855022408,0.926224086,unchanged
9295,ENSG00000156599,565.8761591,-0.223160587,0.072444379,0.000468989,0.009349984,downregulated
9296,ENSG00000156603,24.13085635,0.038371402,0.087625383,0.563674846,0.741076223,unchanged
9297,ENSG00000156639,426.025884,-0.347925212,0.131432816,0.000733012,0.011964172,downregulated
9298,ENSG00000156642,376.3959852,0.120680608,0.081752005,0.072414536,0.216523999,unchanged
9299,ENSG00000156650,398.693877,0.017206273,0.064801478,0.755421167,0.870934549,unchanged
9300,ENSG00000156671,839.103886,0.167976745,0.106119603,0.029595578,0.124432686,unchanged
9301,ENSG00000156675,3960.178032,-0.139779994,0.09585711,0.054426465,0.181409914,unchanged
9302,ENSG00000156689,3.113227248,0.066427027,0.147112067,0.079766323,NA,unchanged
9303,ENSG00000156697,96.84531648,0.013887204,0.082520417,0.825614098,0.909101395,unchanged
9304,ENSG00000156709,105.2837565,-0.053228523,0.075283062,0.385744064,0.59321745,unchanged
9305,ENSG00000156711,118.7001801,-0.239769986,0.323603707,0.016431872,0.086130983,unchanged
9306,ENSG00000156735,363.5262117,0.168664641,0.075002658,0.007449093,0.053009201,unchanged
9307,ENSG00000156738,1885.50183,0.070293307,0.103829653,0.298461683,0.511960361,unchanged
9308,ENSG00000156787,924.7796009,0.041377399,0.101530611,0.517429655,0.70685424,unchanged
9309,ENSG00000156795,43.52688605,0.019146254,0.08016443,0.763375376,0.876254651,unchanged
9310,ENSG00000156802,538.957835,0.068655273,0.087697928,0.295006662,0.508744979,unchanged
9311,ENSG00000156804,209.096563,-0.065278123,0.080834547,0.296138482,0.509680768,unchanged
9312,ENSG00000156831,170.0202751,0.261689391,0.083715263,0.000252103,0.006079029,upregulated
9313,ENSG00000156853,70.99102872,-0.099410107,0.081636697,0.127550649,0.305033519,unchanged
9314,ENSG00000156858,88.57038142,-0.221662035,0.122449187,0.011238083,0.0677656,unchanged
9315,ENSG00000156860,69.09173823,-0.070171689,0.152833335,0.037112327,NA,unchanged
9316,ENSG00000156869,110.3001987,0.121501736,0.117668665,0.112411618,0.281625259,unchanged
9317,ENSG00000156873,140.7659274,-0.060009773,0.068462542,0.300834683,0.513451413,unchanged
9318,ENSG00000156875,1267.9153,0.093069723,0.067199324,0.105579009,0.271270842,unchanged
9319,ENSG00000156876,108.5207884,0.133613691,0.062351335,0.014736433,0.080855091,unchanged
9320,ENSG00000156886,5.261368454,-0.075686913,0.141365663,0.168837118,0.361801294,unchanged
9321,ENSG00000156920,0.05318985,-0.000162148,0.12869164,0.919545097,NA,unchanged
9322,ENSG00000156928,84.57580976,0.171968344,0.079343652,0.009508017,0.061266511,unchanged
9323,ENSG00000156931,2223.604614,0.087869384,0.079244018,0.163556547,0.355242933,unchanged
9324,ENSG00000156958,244.5431427,0.13573764,0.067286422,0.017920849,0.090858047,unchanged
9325,ENSG00000156966,9.735672586,-0.3917277,0.270614474,0.005184104,0.041401707,downregulated
9326,ENSG00000156968,1.361613421,-0.025508381,0.128035845,0.459718907,NA,unchanged
9327,ENSG00000156970,51.50714101,0.184682058,0.168158503,0.039128568,0.148053173,unchanged
9328,ENSG00000156973,94.86038085,0.048987291,0.075918095,0.424209014,0.630216162,unchanged
9329,ENSG00000156976,3172.668976,0.012449483,0.061023093,0.815358347,0.901964105,unchanged
9330,ENSG00000156983,183.3545752,-0.257789839,0.102084263,0.001755892,0.020754317,downregulated
9331,ENSG00000156990,67.26829273,-0.03378031,0.07962762,0.590476461,0.759481897,unchanged
9332,ENSG00000157014,326.6725376,-0.152163241,0.098639806,0.040901304,0.152058812,unchanged
9333,ENSG00000157017,19.97160548,0.085070107,0.142815789,0.164724135,0.35679918,unchanged
9334,ENSG00000157020,204.4719833,-0.192308377,0.088815298,0.008504283,0.057416995,unchanged
9335,ENSG00000157036,110.1916957,-0.20323117,0.11245282,0.012187764,0.071027721,unchanged
9336,ENSG00000157045,132.4032452,0.212413451,0.198128076,0.032356639,0.131681341,unchanged
9337,ENSG00000157064,1.380488526,-0.011819829,0.124549807,0.753539109,NA,unchanged
9338,ENSG00000157077,85.10107452,0.187401165,0.106846623,0.016421833,0.086130983,unchanged
9339,ENSG00000157087,0.77476367,-0.004978266,0.128432912,0.583134831,NA,unchanged
9340,ENSG00000157106,3186.011914,0.174455842,0.080909667,0.008898181,0.058815529,unchanged
9341,ENSG00000157107,1256.078958,0.166857441,0.156812678,0.053856622,0.180077655,unchanged
9342,ENSG00000157110,0.583104934,0.004178501,0.127143999,0.689138257,NA,unchanged
9343,ENSG00000157111,1.941103476,0.052952286,0.139302127,0.114636014,NA,unchanged
9344,ENSG00000157131,0.012664063,-0.0003738,0.128699303,0.965826497,NA,unchanged
9345,ENSG00000157150,0.029341879,-0.00048211,0.128696753,0.977696344,NA,unchanged
9346,ENSG00000157152,2.397514698,0.021647639,0.126500353,0.5126556,NA,unchanged
9347,ENSG00000157168,149.1542995,0.126192549,0.158439387,0.093997833,0.253216038,unchanged
9348,ENSG00000157181,173.801577,0.162573255,0.085838672,0.017795189,0.090519374,unchanged
9349,ENSG00000157184,84.87118982,-0.207666589,0.082348929,0.002954358,0.028396714,downregulated
9350,ENSG00000157191,771.0184388,-0.019553025,0.059533042,0.709212337,0.839638009,unchanged
9351,ENSG00000157193,85.61303468,0.059392712,0.085959408,0.361800141,0.570874863,unchanged
9352,ENSG00000157211,0.212961589,-0.000730456,0.128680348,0.992712547,NA,unchanged
9353,ENSG00000157212,160.0696161,-0.007158734,0.042678162,0.858290725,0.928529148,unchanged
9354,ENSG00000157214,0.189274781,-0.000984646,0.128693236,0.998854395,NA,unchanged
9355,ENSG00000157216,215.5616529,-0.06571172,0.110323639,0.334619835,0.545714181,unchanged
9356,ENSG00000157219,0.006580915,-0.000529198,0.128698781,0.972682484,NA,unchanged
9357,ENSG00000157224,21.72150352,0.255664757,0.118486664,0.004131532,0.035299099,upregulated
9358,ENSG00000157227,9.337671082,-0.097839407,0.159698547,0.110528552,0.278961651,unchanged
9359,ENSG00000157240,43.01479941,-0.150559766,0.131686839,0.06795973,0.208204864,unchanged
9360,ENSG00000157259,106.5088318,0.082554164,0.070853133,0.164447389,0.356646241,unchanged
9361,ENSG00000157303,101.8102754,0.179314176,0.096124615,0.016165541,0.085336636,unchanged
9362,ENSG00000157315,0.992016363,0.005563756,0.127162068,0.706818449,NA,unchanged
9363,ENSG00000157322,11.98912767,-0.008388212,0.111254574,0.871239836,0.936118255,unchanged
9364,ENSG00000157326,46.03395067,-0.005410252,0.0878882,0.930570723,0.966751436,unchanged
9365,ENSG00000157335,1.354194278,-0.031756755,0.13328648,0.067178662,NA,unchanged
9366,ENSG00000157343,1.437927357,0.002520511,0.124884738,0.908967733,NA,unchanged
9367,ENSG00000157349,115.5203088,-0.109498634,0.071033704,0.066894386,0.206101439,unchanged
9368,ENSG00000157350,719.5871046,-0.270014198,0.121781995,0.003312674,0.030499146,downregulated
9369,ENSG00000157353,45.66888792,-0.304635503,0.126479684,0.001554234,0.019188366,downregulated
9370,ENSG00000157368,2.060021984,-0.037765968,0.130932037,0.308027393,NA,unchanged
9371,ENSG00000157379,63.9853801,-0.023472732,0.082154621,0.711466195,0.841083328,unchanged
9372,ENSG00000157388,24.50225058,0.07729161,0.123533261,0.251368716,0.460975512,unchanged
9373,ENSG00000157399,0.079243899,0.00034735,0.128690334,0.94332659,NA,unchanged
9374,ENSG00000157404,88.49357815,0.051812587,0.104165979,0.427420543,0.632854914,unchanged
9375,ENSG00000157423,6.440243891,-0.018497526,0.126741391,0.518453617,NA,unchanged
9376,ENSG00000157426,267.154018,0.039084579,0.069467661,0.497143826,0.691276641,unchanged
9377,ENSG00000157429,50.42032037,0.013492684,0.078318425,0.823347418,0.907610036,unchanged
9378,ENSG00000157445,0.720933873,0.019236952,0.130042293,0.242065305,NA,unchanged
9379,ENSG00000157450,391.5736774,0.043247062,0.087683935,0.508493856,0.699750471,unchanged
9380,ENSG00000157456,13.43985816,0.062151476,0.126014718,0.281261601,0.49445306,unchanged
9381,ENSG00000157470,3.273022204,-0.043678329,0.127014762,0.361459191,NA,unchanged
9382,ENSG00000157483,124.3324996,-0.058661827,0.088630896,0.379611661,0.585949035,unchanged
9383,ENSG00000157500,398.3976848,-0.043884222,0.075725419,0.472807115,0.670435742,unchanged
9384,ENSG00000157510,1.200077667,-0.010145421,0.126805498,0.753611862,NA,unchanged
9385,ENSG00000157514,7500.281856,0.01708781,0.084055253,0.790160629,0.889867851,unchanged
9386,ENSG00000157538,619.2330107,-0.030547107,0.037244241,0.390663545,0.597675929,unchanged
9387,ENSG00000157540,3090.348622,0.059993764,0.060047214,0.256116155,0.466739931,unchanged
9388,ENSG00000157542,0.194681248,0.000292078,0.128666496,0.874630724,NA,unchanged
9389,ENSG00000157551,5752.314693,0.068890862,0.112621325,0.309129931,0.521026228,unchanged
9390,ENSG00000157554,9.816798215,0.143555537,0.207201063,0.041556418,0.153792079,unchanged
9391,ENSG00000157557,512.1950262,-0.112642089,0.098813345,0.116881866,0.288679855,unchanged
9392,ENSG00000157570,94.93676784,-0.218382131,0.140328415,0.019935759,0.09719297,unchanged
9393,ENSG00000157578,0.412332984,-0.00416114,0.128510866,0.827364458,NA,unchanged
9394,ENSG00000157593,114.2430717,-0.058942308,0.084627246,0.362001018,0.570998119,unchanged
9395,ENSG00000157600,1801.659352,-0.219522551,0.162442113,0.021857829,0.102732145,unchanged
9396,ENSG00000157601,1889.798777,-0.048564572,0.128425792,0.31342637,0.525579644,unchanged
9397,ENSG00000157613,0.050344024,0.000356593,0.128692715,0.942822434,NA,unchanged
9398,ENSG00000157617,60.81367592,0.019718071,0.083572362,0.757381794,0.872413566,unchanged
9399,ENSG00000157625,917.0812551,0.228639752,0.109495849,0.005855397,0.045150168,upregulated
9400,ENSG00000157637,286.3156512,-0.655924143,0.134120476,6.54E-08,6.46E-05,downregulated
9401,ENSG00000157653,3.897738368,-0.002131505,0.118298549,0.958326708,NA,unchanged
9402,ENSG00000157654,250.6534347,-0.056622882,0.110687466,0.384247552,0.591653172,unchanged
9403,ENSG00000157657,26.22708396,-0.019521762,0.101883331,0.753326886,0.869475714,unchanged
9404,ENSG00000157680,6.17499796,0.002103445,0.121199917,0.956218316,NA,unchanged
9405,ENSG00000157693,164.9031431,-0.114069943,0.105126579,0.11992645,0.293787963,unchanged
9406,ENSG00000157703,0.687673554,-0.000772454,0.126205636,0.970429483,NA,unchanged
9407,ENSG00000157734,50.0078172,-0.047491356,0.103690784,0.478520998,0.674808162,unchanged
9408,ENSG00000157741,748.4841794,0.103640443,0.090639669,0.124779266,0.300988117,unchanged
9409,ENSG00000157764,1207.461331,0.082716866,0.081265322,0.196107135,0.395161196,unchanged
9410,ENSG00000157765,0.018373635,-0.000359022,0.128699644,0.97358111,NA,unchanged
9411,ENSG00000157766,0.092669487,-0.000464069,0.128687594,0.981866506,NA,unchanged
9412,ENSG00000157778,67.17932955,0.048304999,0.108753973,0.453379188,0.654623549,unchanged
9413,ENSG00000157782,0.104734584,0.000982883,0.128690599,0.90868998,NA,unchanged
9414,ENSG00000157796,174.7907904,0.076671465,0.075509009,0.212696607,0.416044904,unchanged
9415,ENSG00000157800,331.7081018,0.058150631,0.103429744,0.380089545,0.586621252,unchanged
9416,ENSG00000157823,223.8873896,0.064354328,0.063198626,0.240735148,0.448998139,unchanged
9417,ENSG00000157827,43.35668287,-0.007442402,0.095519664,0.903323488,0.953565355,unchanged
9418,ENSG00000157833,12.94739643,-0.090326609,0.140121867,0.169144394,0.362123366,unchanged
9419,ENSG00000157837,100.4476974,0.090734,0.104553915,0.202310873,0.402846324,unchanged
9420,ENSG00000157856,0.828643146,0.015400301,0.127611667,0.463249196,NA,unchanged
9421,ENSG00000157869,174.5786557,0.09400802,0.066132999,0.096770331,0.257602656,unchanged
9422,ENSG00000157870,39.1834661,-0.304427038,0.16230521,0.005076731,0.040853439,downregulated
9423,ENSG00000157873,529.2986124,-0.137483724,0.074675905,0.0289205,0.122825605,unchanged
9424,ENSG00000157881,174.5878842,-0.19704228,0.088252726,0.006048661,0.046228336,downregulated
9425,ENSG00000157890,0.150229556,-0.000145083,0.128686977,0.979003575,NA,unchanged
9426,ENSG00000157895,62.15738818,-0.034565041,0.082189477,0.584266819,0.754032725,unchanged
9427,ENSG00000157911,32.79926655,-0.071811384,0.092312884,0.2944551,0.508049228,unchanged
9428,ENSG00000157916,767.8829029,-0.001377817,0.045606505,0.972947311,0.986876728,unchanged
9429,ENSG00000157927,0.365166724,0.000572511,0.128613608,0.932853197,NA,unchanged
9430,ENSG00000157933,62.93149205,-0.872190821,0.266561318,2.34E-05,0.001294754,downregulated
9431,ENSG00000157954,727.5864091,0.02925939,0.07502682,0.634933564,0.790653662,unchanged
9432,ENSG00000157978,273.5571657,-0.14659689,0.113495568,0.060137141,0.192898765,unchanged
9433,ENSG00000157985,75.19995646,-0.083562371,0.123494904,0.212456011,0.415750551,unchanged
9434,ENSG00000157992,2.318890051,-0.016751375,0.122981035,0.688927621,NA,unchanged
9435,ENSG00000157999,0.298181046,0.00469627,0.128722463,0.710495645,NA,unchanged
9436,ENSG00000158006,224.6765311,-0.108685727,0.080512815,0.095495304,0.255756675,unchanged
9437,ENSG00000158008,0.869042886,-0.046064224,0.139301633,0.062091484,NA,unchanged
9438,ENSG00000158019,336.7666829,0.157163907,0.056014545,0.0020083,0.022450267,upregulated
9439,ENSG00000158022,0.015574797,-0.000125166,0.128696753,0.962143308,NA,unchanged
9440,ENSG00000158023,14.96787478,0.105799595,0.139287472,0.138793941,0.322460152,unchanged
9441,ENSG00000158042,123.0307175,0.06331018,0.070279483,0.284798795,0.497759674,unchanged
9442,ENSG00000158050,3.756451871,0.017603242,0.130061921,0.060583311,NA,unchanged
9443,ENSG00000158055,0.31497284,0.001002882,0.128652926,0.828112468,NA,unchanged
9444,ENSG00000158062,48.57298301,-0.188735898,0.171023144,0.037745075,0.144991574,unchanged
9445,ENSG00000158077,1.023769028,0.005191006,0.127281403,0.856047161,NA,unchanged
9446,ENSG00000158079,75.55470626,0.172047803,0.102898256,0.023704788,0.108390475,unchanged
9447,ENSG00000158089,29.49306912,0.025044093,0.110055808,0.676260526,0.818294136,unchanged
9448,ENSG00000158092,508.4732626,0.089738401,0.052509054,0.059367362,0.191628652,unchanged
9449,ENSG00000158104,0.915273576,-0.002155209,0.126937687,0.997891301,NA,unchanged
9450,ENSG00000158106,10.77762962,-0.246432419,0.252811739,0.018760661,0.093742351,unchanged
9451,ENSG00000158109,398.8772097,-0.00051628,0.085414935,0.990714694,0.995176664,unchanged
9452,ENSG00000158113,2.608114316,-0.038324557,0.132410683,0.218854027,NA,unchanged
9453,ENSG00000158122,79.7929079,-0.029231165,0.071833019,0.624293977,0.784248769,unchanged
9454,ENSG00000158125,0.119857598,-0.000657845,0.128687528,0.99614982,NA,unchanged
9455,ENSG00000158156,271.9027511,-0.214018865,0.112023115,0.010597684,0.065221227,unchanged
9456,ENSG00000158158,76.00891898,-0.433625435,0.119099289,1.69E-05,0.00104137,downregulated
9457,ENSG00000158161,375.9721951,-0.047897966,0.058686004,0.357721517,0.567410441,unchanged
9458,ENSG00000158163,4.992076215,0.025641642,0.122884078,0.568291494,NA,unchanged
9459,ENSG00000158164,1.55903205,0.017237618,0.125924511,0.607311115,NA,unchanged
9460,ENSG00000158169,63.92525336,0.053098398,0.076680978,0.390923755,0.597830039,unchanged
9461,ENSG00000158186,20.52389123,-0.104091839,0.12635621,0.155151073,0.344659341,unchanged
9462,ENSG00000158195,2871.970095,-0.084355287,0.109735173,0.229872446,0.436083405,unchanged
9463,ENSG00000158201,499.4043725,0.063556709,0.110558839,0.337154078,0.548296275,unchanged
9464,ENSG00000158220,0.238181074,0.001320735,0.128621942,0.844118477,NA,unchanged
9465,ENSG00000158234,6.143868253,-0.001188897,0.109954026,0.984076606,0.992545155,unchanged
9466,ENSG00000158246,1.14007441,0.001753896,0.125327707,0.955713838,NA,unchanged
9467,ENSG00000158258,0.235933375,-0.001315231,0.128687067,0.83556521,NA,unchanged
9468,ENSG00000158270,2.034895254,0.006933504,0.123036063,0.856667006,NA,unchanged
9469,ENSG00000158286,3.308421864,0.020658091,0.123093716,0.59946181,NA,unchanged
9470,ENSG00000158290,1442.451312,0.029328646,0.06110688,0.586424761,0.755956516,unchanged
9471,ENSG00000158292,10.95488829,-0.544312687,0.287754469,0.001539763,0.019119904,downregulated
